row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_weekday,shipping_days,profit_margin,loss_order,high_discount,late_shipping,weekend_order,high_value_order
8205,CA-2015-114811,2015-08-11,2015-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Chuck Magee,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,Not,4643.8,4,0.0,2229.02,2015,8,August,3,Tuesday,0,48.0,False,False,False,False,True
8206,CA-2015-114811,2015-08-11,2015-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,Not,577.76,2,0.1,115.55,2015,8,August,3,Tuesday,0,20.0,False,False,False,False,True
8207,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,Cassandra Brandow,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Not,191.52,1,0.45,-76.61,2015,4,April,2,Sunday,4,-40.0,True,True,False,True,False
8208,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,Cassandra Brandow,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,Not,2.62,1,0.2,0.43,2015,4,April,2,Sunday,4,16.41,False,False,False,True,False
8209,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,1369.76,6,0.7,-913.18,2015,9,September,3,Sunday,4,-66.67,True,True,False,True,True
8210,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Not,294.37,4,0.2,-58.87,2015,9,September,3,Sunday,4,-20.0,True,False,False,True,True
8211,CA-2017-128769,2017-07-09,2017-12-09,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,Cassandra Brandow,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,Not,81.57,2,0.2,7.14,2017,7,July,3,Sunday,153,8.75,False,False,True,True,False
8212,CA-2016-116337,2016-07-11,2016-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Not,44.46,5,0.6,-17.78,2016,7,July,3,Monday,153,-39.99,True,True,True,False,False
8213,CA-2016-116337,2016-07-11,2016-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Not,314.09,3,0.2,19.63,2016,7,July,3,Monday,153,6.25,False,False,True,False,True
8214,CA-2015-120845,2015-09-25,2015-09-25,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",Not,6.34,4,0.7,-4.65,2015,9,September,3,Friday,0,-73.34,True,True,False,False,False
8215,CA-2015-120845,2015-09-25,2015-09-25,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,Not,10.48,1,0.2,3.8,2015,9,September,3,Friday,0,36.26,False,False,False,False,False
8216,CA-2015-120845,2015-09-25,2015-09-25,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,Not,2.47,1,0.7,-1.81,2015,9,September,3,Friday,0,-73.28,True,True,False,False,False
8217,CA-2015-120845,2015-09-25,2015-09-25,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,Not,3.26,2,0.7,-2.28,2015,9,September,3,Friday,0,-69.94,True,True,False,False,False
8218,CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,Not,4.34,3,0.2,0.87,2014,3,March,1,Monday,122,20.05,False,False,True,False,False
8219,CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,Not,31.78,3,0.6,-19.07,2014,3,March,1,Monday,122,-60.01,True,True,True,False,False
8220,CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Not,4.93,2,0.2,1.72,2014,3,March,1,Monday,122,34.89,False,False,True,False,False
8221,CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Not,1.79,3,0.8,-3.04,2014,3,March,1,Monday,122,-169.83,True,True,True,False,False
8222,CA-2014-120775,2014-03-10,2014-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,Not,15.07,4,0.2,-3.77,2014,3,March,1,Monday,122,-25.02,True,False,True,False,False
8223,CA-2014-152905,2014-02-18,2014-02-24,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,Kelly Williams,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,Not,12.62,2,0.2,-2.52,2014,2,February,1,Tuesday,6,-19.97,True,False,True,False,False
8224,CA-2016-104633,2016-12-06,2016-12-06,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Not,185.88,6,0.0,83.65,2016,12,December,4,Tuesday,0,45.0,False,False,False,False,False
8225,CA-2016-104633,2016-12-06,2016-12-06,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,Not,12.96,2,0.0,6.22,2016,12,December,4,Tuesday,0,47.99,False,False,False,False,False
8226,CA-2017-104136,2017-01-11,2017-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Chuck Magee,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,Not,189.7,10,0.0,91.06,2017,1,January,1,Wednesday,90,48.0,False,False,True,False,False
8227,CA-2017-104136,2017-01-11,2017-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Chuck Magee,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,Not,40.99,1,0.0,20.09,2017,1,January,1,Wednesday,90,49.01,False,False,True,False,False
8228,CA-2016-123050,2016-04-04,2016-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,Chuck Magee,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Not,82.64,2,0.0,7.44,2016,4,April,2,Monday,122,9.0,False,False,True,False,False
8229,CA-2016-123050,2016-04-04,2016-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,Chuck Magee,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",Not,31.02,2,0.0,8.07,2016,4,April,2,Monday,122,26.02,False,False,True,False,False
8230,CA-2016-123050,2016-04-04,2016-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,Chuck Magee,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,Not,89.97,3,0.0,37.79,2016,4,April,2,Monday,122,42.0,False,False,True,False,False
8231,CA-2016-162355,2016-06-30,2016-06-30,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Not,35.97,3,0.0,9.71,2016,6,June,2,Thursday,0,26.99,False,False,False,False,False
8232,CA-2016-162355,2016-06-30,2016-06-30,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Not,1266.86,7,0.0,291.38,2016,6,June,2,Thursday,0,23.0,False,False,False,False,True
8233,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",Not,169.45,5,0.0,42.36,2014,9,September,3,Monday,6,25.0,False,False,True,False,False
8234,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,Anna Andreadi,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,Not,40.68,2,0.0,0.41,2014,9,September,3,Monday,6,1.01,False,False,True,False,False
8235,CA-2017-102204,2017-01-05,2017-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,Not,3.33,2,0.2,0.42,2017,1,January,1,Thursday,151,12.61,False,False,True,False,False
8236,CA-2017-102204,2017-01-05,2017-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,Not,933.26,4,0.45,-458.15,2017,1,January,1,Thursday,151,-49.09,True,True,True,False,True
8237,CA-2017-102204,2017-01-05,2017-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,Not,2803.92,5,0.2,0.0,2017,1,January,1,Thursday,151,0.0,False,False,True,False,True
8238,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Not,4.77,2,0.2,-0.77,2017,10,October,4,Friday,0,-16.14,True,False,False,False,False
8239,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Not,6.67,1,0.2,2.5,2017,10,October,4,Friday,0,37.48,False,False,False,False,False
8240,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,Not,4.45,2,0.2,1.11,2017,10,October,4,Friday,0,24.94,False,False,False,False,False
8241,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,Not,43.94,4,0.2,6.04,2017,10,October,4,Friday,0,13.75,False,False,False,False,False
8242,CA-2014-109855,2014-01-09,2014-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,Not,23.74,2,0.2,8.31,2014,1,January,1,Thursday,120,35.0,False,False,True,False,False
8243,CA-2014-109855,2014-01-09,2014-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,Not,357.0,3,0.0,57.12,2014,1,January,1,Thursday,120,16.0,False,False,True,False,True
8244,CA-2014-109897,2014-12-08,2014-12-08,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,Not,806.34,8,0.2,50.4,2014,12,December,4,Monday,0,6.25,False,False,False,False,True
8245,CA-2014-109897,2014-12-08,2014-12-08,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",Not,85.44,3,0.0,31.61,2014,12,December,4,Monday,0,37.0,False,False,False,False,False
8246,US-2014-143581,2014-08-19,2014-08-23,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,344.91,3,0.0,10.35,2014,8,August,3,Tuesday,4,3.0,False,False,False,False,True
8247,CA-2015-129217,2015-10-05,2015-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Not,70.97,5,0.8,-191.62,2015,10,October,4,Monday,0,-270.0,True,True,False,False,False
8248,CA-2015-129217,2015-10-05,2015-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,Not,36.78,2,0.2,3.68,2015,10,October,4,Monday,0,10.01,False,False,False,False,False
8249,CA-2016-133816,2016-10-05,2016-10-05,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,Not,743.99,2,0.4,-124.0,2016,10,October,4,Wednesday,0,-16.67,True,True,False,False,True
8250,CA-2015-140221,2015-05-03,2015-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",Not,11.21,2,0.8,-16.82,2015,5,May,2,Sunday,123,-150.04,True,True,True,True,False
8251,CA-2015-140221,2015-05-03,2015-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,Not,4.71,2,0.6,-1.88,2015,5,May,2,Sunday,123,-39.92,True,True,True,True,False
8252,CA-2015-140221,2015-05-03,2015-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Not,180.98,5,0.8,-470.55,2015,5,May,2,Sunday,123,-260.0,True,True,True,True,False
8253,CA-2015-140221,2015-05-03,2015-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,60.42,2,0.2,6.04,2015,5,May,2,Sunday,123,10.0,False,False,True,True,False
8254,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,Not,299.99,1,0.0,90.0,2017,12,December,4,Friday,0,30.0,False,False,False,False,True
8255,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,Not,192.16,4,0.0,92.24,2017,12,December,4,Friday,0,48.0,False,False,False,False,False
8256,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,Not,242.62,8,0.2,27.3,2017,12,December,4,Friday,0,11.25,False,False,False,False,True
8257,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,Not,46.74,3,0.0,11.69,2017,12,December,4,Friday,0,25.01,False,False,False,False,False
8258,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Not,174.95,5,0.0,12.25,2017,12,December,4,Friday,0,7.0,False,False,False,False,False
8259,CA-2017-152310,2017-12-08,2017-12-08,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,Not,100.7,6,0.2,37.76,2017,12,December,4,Friday,0,37.5,False,False,False,False,False
8260,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Kelly Williams,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Not,368.91,9,0.0,180.77,2016,6,June,2,Sunday,0,49.0,False,False,False,True,True
8261,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Kelly Williams,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Not,8.02,1,0.0,3.77,2016,6,June,2,Sunday,0,47.01,False,False,False,True,False
8262,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Kelly Williams,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Not,171.04,4,0.0,44.47,2016,6,June,2,Sunday,0,26.0,False,False,False,True,False
8263,CA-2016-100307,2016-12-15,2016-12-19,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,Cassandra Brandow,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,Not,19.44,3,0.0,9.33,2016,12,December,4,Thursday,4,47.99,False,False,False,False,False
8264,CA-2015-138457,2015-09-13,2015-09-17,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,Not,13.09,4,0.7,-10.04,2015,9,September,3,Sunday,4,-76.7,True,True,False,True,False
8265,CA-2014-131800,2014-12-30,2015-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Not,122.94,3,0.0,30.74,2014,12,December,4,Tuesday,92,25.0,False,False,True,False,False
8266,CA-2014-131800,2014-12-30,2015-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Not,35.45,7,0.2,12.85,2014,12,December,4,Tuesday,92,36.25,False,False,True,False,False
8267,CA-2014-118304,2014-04-29,2014-04-29,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,Chuck Magee,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,Not,19.98,2,0.0,5.19,2014,4,April,2,Tuesday,0,25.98,False,False,False,False,False
8268,CA-2017-121790,2017-01-30,2017-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Kelly Williams,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,Not,69.38,1,0.5,-47.18,2017,1,January,1,Monday,123,-68.0,True,True,True,False,False
8269,CA-2017-121790,2017-01-30,2017-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,Not,31.68,4,0.2,2.77,2017,1,January,1,Monday,123,8.74,False,False,True,False,False
8270,CA-2017-121790,2017-01-30,2017-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Kelly Williams,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,Not,2003.17,4,0.2,250.4,2017,1,January,1,Monday,123,12.5,False,False,True,False,True
8271,CA-2017-121790,2017-01-30,2017-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",Not,9.34,2,0.2,3.15,2017,1,January,1,Monday,123,33.73,False,False,True,False,False
8272,CA-2016-169670,2016-12-25,2016-12-31,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Not,2563.06,8,0.1,313.26,2016,12,December,4,Sunday,6,12.22,False,False,True,True,True
8273,CA-2016-139549,2016-10-20,2016-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,Anna Andreadi,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,Not,387.14,4,0.2,4.84,2016,10,October,4,Thursday,5,1.25,False,False,False,False,True
8274,CA-2015-104059,2015-06-13,2015-06-15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-AR-10000634,Office Supplies,Art,Newell 320,Not,3.42,1,0.2,0.3,2015,6,June,2,Saturday,2,8.77,False,False,False,True,False
8275,CA-2017-164112,2017-06-30,2017-06-30,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,Chuck Magee,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",Not,1085.42,7,0.0,282.21,2017,6,June,2,Friday,0,26.0,False,False,False,False,True
8276,CA-2015-143882,2015-06-26,2015-06-30,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,43.06,9,0.2,15.61,2015,6,June,2,Friday,4,36.25,False,False,False,False,False
8277,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,Not,3.76,3,0.7,-2.76,2016,2,February,1,Sunday,4,-73.4,True,True,False,True,False
8278,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,34.86,2,0.7,-26.73,2016,2,February,1,Sunday,4,-76.68,True,True,False,True,False
8279,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Not,432.46,3,0.2,32.43,2016,2,February,1,Sunday,4,7.5,False,False,False,True,True
8280,CA-2017-146192,2017-04-22,2017-04-26,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,Not,675.06,3,0.0,87.76,2017,4,April,2,Saturday,4,13.0,False,False,False,True,True
8281,CA-2017-134810,2017-09-05,2017-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Not,65.23,3,0.2,22.02,2017,9,September,3,Tuesday,30,33.76,False,False,True,False,False
8282,CA-2017-134810,2017-09-05,2017-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,Not,207.0,3,0.2,25.88,2017,9,September,3,Tuesday,30,12.5,False,False,True,False,False
8283,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,Kelly Williams,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,Not,600.53,2,0.3,137.26,2015,12,December,4,Monday,5,22.86,False,True,False,False,True
8284,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,Kelly Williams,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Not,59.9,2,0.2,14.23,2015,12,December,4,Monday,5,23.76,False,False,False,False,False
8285,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,Kelly Williams,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,Not,637.44,8,0.2,135.46,2015,12,December,4,Monday,5,21.25,False,False,False,False,True
